Cell,area_x,Y,X,area_y,perimeter,major_axis_length,minor_axis_length,eccentricity,solidity,extent,circularity,aspect_ratio,DAPI_mean,DAPI_median,DAPI_std,DAPI_p10,DAPI_p90,DAPI_sum,Alexa_mean,Alexa_median,Alexa_std,Alexa_p10,Alexa_p90,Alexa_sum,Cy3_mean,Cy3_median,Cy3_std,Cy3_p10,Cy3_p90,Cy3_sum,Alexa_pos,Cy3_pos,Cy3_organel_area_px,Cy3_puncta_count,Above_bg,Region
21,817.0,396.3953488372093,421.94736842105266,817.0,105.25483399593904,33.856760440492955,30.91049345488328,0.4080077296455758,0.9737783075089392,0.7986314760508308,0.9267184709814409,1.095316077367384,0.1965077519416809,0.21450333297252655,0.20555390417575836,0.0,0.4393495500087738,160.5468292236328,0.08596052974462509,0.0,0.15931375324726105,0.0,0.2602658152580261,70.22975158691406,0.5055583119392395,0.47667908668518066,0.16030512750148773,0.31707045435905457,0.7342422127723693,413.0411376953125,True,True,0,11,True,Anterior
22,252.0,685.3809523809524,94.1984126984127,252.0,58.870057685088796,20.44527741333496,15.783978983130279,0.6356091737622556,0.9402985074626866,0.75,0.9137375699546436,1.2953183373588257,0.319410115480423,0.32419320940971375,0.3442346155643463,0.0,0.9786965966224671,80.49134826660156,0.08594591170549393,0.0,0.1561376303434372,0.0,0.2732057124376297,21.658369064331055,0.9170743823051453,0.9765552282333374,0.11745718866586685,0.7257624447345734,1.0,231.1027374267578,True,True,0,3,True,Anterior
23,1355.0,273.0280442804428,136.1690036900369,1355.0,139.9827560572969,48.52008963850097,36.01951030410118,0.6699980982356116,0.9706303724928367,0.7791834387579069,0.8689605882609599,1.3470502299687421,0.24674579501152039,0.3607063591480255,0.23114894330501556,0.0,0.4277521014213562,334.3405456542969,0.11712805181741714,0.0,0.18408454954624176,0.0,0.43210458755493164,158.70851135253906,0.37190118432044983,0.37479209899902344,0.0743972659111023,0.28336893320083617,0.45951722264289857,503.9261169433594,True,True,0,25,True,Marginal
24,716.0,259.19832402234636,383.27793296089385,716.0,98.18376618407356,33.52782900827609,27.435396477181744,0.5748094503990255,0.9794801641586868,0.8229885057471265,0.933347809112693,1.2220646796980492,0.12016317993402481,0.0,0.19405342638492584,0.0,0.27958810329437256,86.03683471679688,0.10495991259813309,0.0,0.1591210961341858,0.0,0.2770470827817917,75.15129852294922,0.4386903643608093,0.43809932470321655,0.10181538015604019,0.31191232800483704,0.5612752139568329,314.102294921875,True,True,0,9,True,Marginal
25,1412.0,175.13526912181302,879.9228045325779,1412.0,139.53910524340094,46.15749657136927,39.313636177426496,0.5239840347706064,0.9798750867453158,0.7486744432661718,0.9112817923129652,1.1740836274481385,0.13771817088127136,0.0,0.19363196194171906,0.0,0.286793577671051,194.4580535888672,0.09713440388441086,0.0,0.1580154448747635,0.0,0.2819097310304642,137.15377807617188,0.4096139073371887,0.4151977300643921,0.0902424305677414,0.2810255527496338,0.5101815283298493,578.3748168945312,True,True,0,23,True,Marginal
26,1735.0,221.9377521613833,755.8662824207493,1735.0,157.19595949289334,56.46397568563984,39.16522910510601,0.7203293929009847,0.9785673998871969,0.7609649122807017,0.8823209378605753,1.4416863369829893,0.10994853079319,0.0,0.20384973287582397,0.0,0.5063671469688417,190.7606964111328,0.09155361354351044,0.0,0.1604091376066208,0.0,0.28631182909011843,158.84552001953125,0.38688501715660095,0.3817954957485199,0.09111510217189789,0.2676732838153839,0.505941903591156,671.2454833984375,True,True,0,26,True,Marginal
27,1072.0,313.8134328358209,931.9813432835821,1072.0,132.08326112068522,52.73886694367746,26.069743323865797,0.8692814492429817,0.9597135183527306,0.808446455505279,0.7721631701400997,2.022991415316205,0.15732020139694214,0.20111745595932007,0.15848807990550995,0.0,0.40463578402996064,168.6472625732422,0.11120283603668213,0.0,0.165377676486969,0.0,0.398503497242925,119.20944213867188,0.44980934262275696,0.4204035699367523,0.15619362890720367,0.2792291224002838,0.692721164226532,482.19561767578125,True,True,0,17,True,Anterior
28,672.0,436.1354166666667,248.7529761904762,672.0,100.66904755831213,38.68661323447865,22.272234103132266,0.8176546137705842,0.9696969696969697,0.7368421052631579,0.8332728229880284,1.7369884428898823,0.19143235683441162,0.23648759722709656,0.19638654589653015,0.0,0.48564682602882386,128.64254760742188,0.09828457236289978,0.0,0.14655479788780212,0.0,0.3026085138320923,66.04723358154297,0.28035831451416016,0.27983564138412476,0.06351768970489502,0.19807102084159853,0.3635615646839142,188.40078735351562,True,False,0,8,True,Anterior
29,836.0,113.74401913875599,425.7643540669856,836.0,108.08326112068522,35.65468968916499,30.184956165413176,0.5322432549995915,0.9653579676674365,0.7683823529411765,0.8992889596309479,1.1812072707271046,0.25419774651527405,0.0,0.3471328020095825,0.0,0.8804124593734741,212.50930786132812,0.09653991460800171,0.0,0.1520400196313858,0.0,0.24737216532230377,80.70736694335938,0.49987441301345825,0.48519647121429443,0.14183801412582397,0.3265562355518341,0.7114751935005188,417.89501953125,True,True,0,11,True,Marginal
30,764.0,247.13350785340313,20.36387434554974,764.0,101.25483399593904,33.059503080793725,29.56713263220789,0.4473458080353211,0.9732484076433121,0.7958333333333333,0.9364221774617698,1.1181166429639358,0.43720775842666626,0.41585782170295715,0.2629099190235138,0.0,0.8701505780220031,334.0267333984375,0.1304396539926529,0.0,0.19402988255023956,0.0,0.42878365218639375,99.65589904785156,0.4060060679912567,0.409309983253479,0.05950956791639328,0.32775009274482725,0.4777492910623551,310.1886291503906,True,True,0,16,True,Marginal
31,758.0,21.860158311345646,57.21372031662269,758.0,100.08326112068522,33.18984058951441,29.1290958486705,0.4793002937873926,0.9755469755469756,0.7887617065556711,0.9509466955810661,1.1394051075920797,0.3616655170917511,0.0,0.3976089656352997,0.0,0.8461913347244263,274.1424560546875,0.08439533412456512,0.0,0.12566013634204865,0.0,0.29935186505317696,63.97166442871094,0.4575931131839752,0.4575290083885193,0.09475821256637573,0.32518156468868253,0.5747480690479279,346.8555908203125,True,True,0,10,True,Marginal
32,414.0,839.756038647343,56.193236714975846,414.0,74.18376618407356,24.610264442189727,21.5023343003293,0.486439846784353,0.965034965034965,0.75,0.9453496097333653,1.144539197393691,0.31900298595428467,0.27639782428741455,0.3017462491989136,0.0,0.7999975442886352,132.06723022460938,0.08540510386228561,0.0,0.16314874589443207,0.0,0.30291905403137176,35.35771179199219,0.9097180962562561,0.9832971692085266,0.13041909039020538,0.7049690008163453,1.0,376.623291015625,True,True,0,3,True,Anterior
33,953.0,134.79643231899266,320.71143756558234,953.0,114.08326112068522,39.30241798328196,31.04913268964809,0.6130995481281203,0.9754350051177073,0.8089983022071308,0.9201505928869567,1.2658137145449333,0.392341285943985,0.43327030539512634,0.2902594208717346,0.0,0.8655380725860595,373.9012451171875,0.1110045313835144,0.08993327617645264,0.1412287801504135,0.0,0.3449495613574982,105.78731536865234,0.4210870862007141,0.4251443147659302,0.09694568812847137,0.2925356447696686,0.5513758540153504,401.2959899902344,True,True,0,17,True,Marginal
34,1042.0,411.1813819577735,476.00287907869483,1042.0,119.74011537017762,41.03135100193535,32.443921551962696,0.6121902056829543,0.972922502334267,0.7893939393939394,0.9132679953889796,1.2646853105047393,0.1916446089744568,0.0,0.2871597707271576,0.0,0.6968836188316344,199.6936798095703,0.0701638013124466,0.0,0.14007233083248138,0.0,0.23780455440282822,73.11067962646484,0.4950757622718811,0.4774262309074402,0.14569801092147827,0.30725141167640685,0.6970864772796631,515.8689575195312,True,True,0,19,True,Anterior
35,874.0,77.91990846681922,340.7070938215103,874.0,108.91168824543142,35.98902631713174,31.057210817392267,0.5052665154076266,0.9743589743589743,0.7831541218637993,0.9259175511926878,1.1587977596809054,0.3762860596179962,0.42311230301856995,0.19295093417167664,0.0,0.44529819786548613,328.8740234375,0.10105165094137192,0.0,0.15399307012557983,0.0,0.3101475179195404,88.31914520263672,0.41093647480010986,0.3968902826309204,0.08990088105201721,0.3096912205219269,0.5262015998363495,359.1584777832031,True,True,0,14,True,Marginal
36,589.0,817.6468590831919,709.8200339558574,589.0,89.25483399593904,30.5489020222884,24.73945266917074,0.5866630184227097,0.96875,0.76,0.9290983004274873,1.2348252983121633,0.15392014384269714,0.0,0.2446811944246292,0.0,0.5068728923797607,90.65896606445312,0.07321330904960632,0.0,0.12348724156618118,0.0,0.2550839066505433,43.12263870239258,0.369360089302063,0.3594633936882019,0.12330325692892075,0.2209838002920151,0.5382910728454591,217.55308532714844,True,True,0,6,True,Anterior
37,709.0,802.4203102961918,730.8490832157969,709.0,101.49747468305833,36.740156486470774,24.771271579595854,0.7385225295967273,0.9659400544959128,0.7147177419354839,0.8648596298026486,1.4831760399709846,0.19691549241542816,0.16835467517375946,0.2605527639389038,0.0,0.6738490343093873,139.6130828857422,0.08182653784751892,0.0,0.15401305258274078,0.0,0.27082886695861824,58.0150146484375,0.7226128578186035,0.7424513101577759,0.24801144003868103,0.3649322628974915,1.0,512.33251953125,True,True,0,6,True,Anterior
38,1398.0,353.6301859799714,206.1788268955651,1398.0,141.1959594928933,49.0163860178558,36.63740149731347,0.6643156875873035,0.9742160278745644,0.7082066869300911,0.8811959601447075,1.337878343294899,0.1742110550403595,0.0,0.22746935486793518,0.0,0.5401805758476257,243.54705810546875,0.12284249812364578,0.0,0.19090735912322998,0.0,0.40568090379238125,171.7338104248047,0.3803916275501251,0.3760986030101776,0.08022800832986832,0.2827589809894562,0.48183622062206266,531.7874755859375,True,True,0,24,True,Anterior
39,1381.0,137.4178131788559,840.2005792903693,1381.0,139.88225099390857,49.12460215938748,35.93408493360637,0.6818537038848571,0.9766619519094767,0.7534097108565194,0.8869074803272944,1.3670753617394897,0.20652666687965393,0.26521724462509155,0.21761932969093323,0.0,0.5411468148231506,285.21331787109375,0.10529983043670654,0.0,0.15698647499084473,0.0,0.35133814811706543,145.4190673828125,0.42430993914604187,0.41475167870521545,0.11114892363548279,0.287630558013916,0.577958345413208,585.9720458984375,True,True,0,26,True,Marginal
40,1280.0,314.72890625,192.83828125,1280.0,133.88225099390854,42.78886945946186,38.48302656983833,0.4371882423045325,0.974124809741248,0.7441860465116279,0.8973747025445644,1.1118894035480644,0.14041335880756378,0.0,0.21194207668304443,0.0,0.5768282949924469,179.72909545898438,0.07319024950265884,0.0,0.13761253654956818,0.0,0.2730082958936692,93.68351745605469,0.4590308666229248,0.4719848036766052,0.12168490886688232,0.29676861464977267,0.6177232027053833,587.5595092773438,True,True,0,23,True,Anterior
41,1630.0,84.46932515337423,833.7006134969325,1630.0,148.8528137423857,46.32985456935841,44.88367725293629,0.2479016810242465,0.9801563439567047,0.7378904481665912,0.9244498823131876,1.0322205622385254,0.23272274434566498,0.26130789518356323,0.2141835242509842,0.0,0.5293380439281463,379.33807373046875,0.11351440846920013,0.08655565977096558,0.1431831568479538,0.0,0.3275870889425278,185.0284881591797,0.37877121567726135,0.36369073390960693,0.11473235487937927,0.2411149635910988,0.5355616271495819,617.3970947265625,True,True,0,27,True,Marginal
42,931.0,288.234156820623,95.7905477980666,931.0,112.32590180780451,35.99241765428101,33.065471887803184,0.3950053419371501,0.9728317659352143,0.7836700336700336,0.9272561383173268,1.0885197034661855,0.27971985936164856,0.3564962148666382,0.31221717596054077,0.0,0.7632202506065369,260.419189453125,0.10473299026489258,0.0,0.16618023812770844,0.0,0.29042863845825195,97.50641632080078,0.5019654631614685,0.4853881597518921,0.14754289388656616,0.32519426941871643,0.6915228962898254,467.329833984375,True,True,0,15,True,Marginal
43,1640.0,133.42926829268293,765.659756097561,1640.0,150.36753236814712,48.303623161737846,43.33137633462189,0.4419033796013262,0.975609756097561,0.7606679035250464,0.9114766901912318,1.1147493398021404,0.17256663739681244,0.0,0.2527237832546234,0.0,0.5989602029323579,283.00927734375,0.11938303709030151,0.0,0.17233535647392273,0.0,0.3696912616491318,195.78817749023438,0.4423169493675232,0.44146767258644104,0.11773541569709778,0.289127904176712,0.5978328943252563,725.3997802734375,True,True,0,31,True,Marginal
44,463.0,453.75161987041037,583.8768898488121,463.0,81.49747468305833,29.513866583090223,20.17279949255129,0.7299482377792335,0.9566115702479339,0.6595441595441596,0.8759968643948415,1.4630525918818593,0.2557375431060791,0.21652181446552277,0.277333527803421,0.0,0.6611738085746766,118.40647888183594,0.10824381560087204,0.0,0.17778053879737854,0.0,0.3019246935844421,50.116886138916016,0.4635927379131317,0.44398432970046997,0.14229078590869904,0.3043083667755127,0.6788020730018616,214.6434326171875,True,True,0,7,True,Anterior
45,961.0,117.85119667013528,804.0166493236212,961.0,114.32590180780451,38.97998967706635,31.56312448090088,0.5868076770864284,0.9776195320447609,0.7851307189542484,0.9239404483085678,1.2349851390870217,0.22993473708629608,0.2626717686653137,0.2564699649810791,0.0,0.550298273563385,220.96728515625,0.07725244015455246,0.0,0.13948214054107666,0.0,0.2428390085697174,74.23959350585938,0.4227933883666992,0.4047060012817383,0.13501735031604767,0.25671935081481934,0.6172304749488831,406.304443359375,True,True,0,15,True,Marginal
46,1421.0,726.368754398311,564.368754398311,1421.0,142.71067811865476,49.91321367494133,36.51387057992756,0.6817908236453374,0.9712918660287081,0.7530471648118707,0.8767807423543089,1.3669658374256184,0.1836216300725937,0.0,0.2733841836452484,0.0,0.65570068359375,260.92633056640625,0.08402729779481888,0.0,0.15364374220371246,0.0,0.28857406973838806,119.40279388427734,0.5857951641082764,0.5411330461502075,0.28118520975112915,0.22424162924289703,0.9900307655334473,832.4149169921875,True,True,0,12,True,Anterior
47,727.0,155.0206327372765,966.1196698762036,727.0,108.91168824543142,43.414611459560575,21.4845889159518,0.8689670188453104,0.9591029023746702,0.7183794466403162,0.7701854230172587,2.0207327042374197,0.17925135791301727,0.24924336373806,0.18351079523563385,0.0,0.4980669915676117,130.31573486328125,0.12864825129508972,0.0,0.21231500804424286,0.0,0.416442060470581,93.52727508544922,0.4096728265285492,0.3657996952533722,0.130436971783638,0.2775383174419403,0.6209559202194211,297.8321533203125,True,True,0,13,True,Marginal
48,689.0,333.7155297532656,257.80551523947753,689.0,96.42640687119285,30.004257463691573,29.446340214364742,0.19194646730984444,0.9690576652601969,0.7919540229885057,0.9311874581062384,1.0189469131058488,0.29256671667099,0.2525748908519745,0.2123774141073227,0.0,0.5136971592903137,201.57846069335938,0.10252059996128082,0.0,0.16334779560565948,0.0,0.4003594934940338,70.6366958618164,0.37824204564094543,0.37772437930107117,0.054651256650686264,0.31008562445640564,0.4504294991493225,260.6087646484375,True,True,0,12,True,Anterior
49,684.0,156.56286549707602,546.4707602339181,684.0,96.66904755831213,29.97125389725774,29.20282387045241,0.2249898881050259,0.9633802816901409,0.76,0.9197950888539719,1.0263135520802436,0.2722395658493042,0.24888697266578674,0.1723688244819641,0.0,0.4897711336612701,186.21185302734375,0.10815921425819397,0.0,0.1700507402420044,0.0,0.2896481186151505,73.98090362548828,0.4374452531337738,0.41708916425704956,0.13337764143943787,0.2761180251836777,0.604341858625412,299.2125549316406,True,True,0,11,True,Marginal
50,1075.0,274.72186046511627,875.233488372093,1075.0,121.98275605729688,40.85724057340177,33.70066628068837,0.5653669457098701,0.9728506787330317,0.7656695156695157,0.9078653590411231,1.2123570564779713,0.17974288761615753,0.2096562683582306,0.19351261854171753,0.0,0.4271635949611664,193.22360229492188,0.09049582481384277,0.0,0.15473073720932007,0.0,0.28880627155303956,97.28301239013672,0.4714144468307495,0.4678443670272827,0.1305209994316101,0.2989975154399872,0.6509005904197693,506.7705383300781,True,True,0,17,True,Marginal
51,776.0,106.02577319587628,221.66623711340208,776.0,109.74011537017762,41.228401138566326,24.4867557372529,0.8045172326938962,0.9544895448954489,0.6861184792219275,0.8097309890853531,1.6837020624926455,0.45855745673179626,0.4403783082962036,0.1749405860900879,0.40975454449653625,0.8264132142066956,355.840576171875,0.09283936768770218,0.08058753609657288,0.1252865046262741,0.0,0.2166014239192009,72.04335021972656,0.4517506957054138,0.43996578454971313,0.07855747640132904,0.35375986993312836,0.5586288869380951,350.55853271484375,True,True,0,14,True,Marginal
52,1351.0,199.03330866025166,535.5566247224278,1351.0,136.36753236814712,47.67191710174355,36.23155575300289,0.6499010256796292,0.9804063860667634,0.7342391304347826,0.9129421305526331,1.3157568343664758,0.11791757494211197,0.0,0.19372904300689697,0.0,0.44840750098228455,159.306640625,0.08366275578737259,0.0,0.15152235329151154,0.0,0.2938714623451233,113.02838134765625,0.419088214635849,0.4109894335269928,0.12133913487195969,0.2627686560153961,0.5808628797531128,566.1881713867188,True,True,0,15,True,Marginal
53,437.0,940.7162471395881,897.8421052631579,437.0,79.01219330881975,28.056582183822407,20.071533416275276,0.6987204440320786,0.9562363238512035,0.7037037037037037,0.8796361434097874,1.3978295330974735,0.2020200788974762,0.0,0.2911266088485718,0.0,0.6285636544227601,88.28277587890625,0.11846199631690979,0.0,0.183739572763443,0.0,0.39690859317779675,51.76789093017578,0.7466832995414734,0.7755070328712463,0.19157716631889343,0.43781389594078063,0.9851805090904235,326.30059814453125,True,True,0,4,True,Anterior
54,348.0,229.88505747126436,471.7528735632184,348.0,67.94112549695427,21.85981257805366,20.315761783014676,0.3691601896536148,0.9586776859504132,0.7532467532467533,0.9473787386498942,1.0760026038664183,0.09542018175125122,0.0,0.14644621312618256,0.0,0.23069738149642946,33.20622253417969,0.10899999737739563,0.0,0.18588025867938995,0.0,0.44027426540851594,37.93199920654297,0.3480363190174103,0.3460886776447296,0.06405941396951675,0.26696631610393523,0.4371797442436218,121.11663818359375,True,True,0,7,True,Marginal
55,971.0,217.79711637487128,628.0010298661174,971.0,115.74011537017762,40.36615367016524,30.713645322139307,0.6488970790850404,0.9719719719719719,0.7718600953895072,0.9108802214715367,1.3142742662678375,0.22926963865756989,0.20097096264362335,0.23481068015098572,0.0,0.6026080250740051,222.62081909179688,0.09491776674985886,0.0,0.15981429815292358,0.0,0.2959514260292053,92.16515350341797,0.4316520094871521,0.4432753622531891,0.10782910883426666,0.27949589490890503,0.560238242149353,419.13409423828125,True,True,0,20,True,Marginal
56,850.0,440.4576470588235,311.21529411764703,850.0,111.49747468305833,41.46200211330802,26.228144900245812,0.7744928264079411,0.9703196347031964,0.7515473032714411,0.8592088219317092,1.5808209948130731,0.19082476198673248,0.20233400166034698,0.19603925943374634,0.0,0.42359923124313353,162.2010498046875,0.07720573991537094,0.0,0.11857578158378601,0.0,0.25247071087360395,65.6248779296875,0.36862868070602417,0.3635491728782654,0.10552658885717392,0.2310686782002449,0.5175096929073334,313.3343811035156,True,True,0,12,True,Anterior
57,896.0,124.84375,190.59375,896.0,110.91168824543142,36.72121807289185,31.431095278179185,0.5170780458698168,0.9749727965179543,0.7777777777777778,0.9152995350400618,1.168308573019576,0.41963472962379456,0.37464404106140137,0.19611351191997528,0.3517075181007385,0.7545510530471802,375.9927062988281,0.11766379326581955,0.09517750144004822,0.13966184854507446,0.0,0.3453793227672577,105.4267578125,0.37447813153266907,0.3851403594017029,0.07346699386835098,0.2679692506790161,0.4602803736925125,335.53240966796875,True,True,0,17,True,Marginal
58,290.0,191.58275862068965,343.4689655172414,290.0,61.698484809834994,21.54266261812077,17.227356057021666,0.600419034676873,0.9666666666666667,0.7631578947368421,0.9573238184125146,1.2504915174920435,0.3258178234100342,0.3602018654346466,0.18370063602924347,0.0,0.39488692581653595,94.48716735839844,0.12123986333608627,0.0,0.1836847960948944,0.0,0.38888980448246,35.15956115722656,0.40176501870155334,0.3917052149772644,0.07481737434864044,0.30998641848564146,0.5071247100830079,116.51185607910156,True,True,0,8,True,Marginal
59,1068.0,397.5440074906367,189.20505617977528,1068.0,123.1543289325507,43.87132185767149,31.07699138085288,0.7058444329160973,0.9700272479564033,0.782991202346041,0.8848746478803773,1.4116978480967575,0.1321936845779419,0.0,0.21185638010501862,0.0,0.4901472687721252,141.182861328125,0.0631793886423111,0.0,0.13002243638038635,0.0,0.24773361533880237,67.4755859375,0.46640732884407043,0.4638069272041321,0.10961214452981949,0.3212277591228485,0.6103896141052247,498.1230163574219,False,True,0,17,True,Anterior
60,865.0,299.08670520231215,545.9121387283237,865.0,112.22539674441617,42.17650607449433,26.189289487236092,0.7838541565195359,0.9730033745781778,0.6975806451612904,0.8630653332633698,1.6104486566941782,0.2128438800573349,0.1930565983057022,0.20136591792106628,0.0,0.5709551215171814,184.10995483398438,0.12422521412372589,0.0,0.17634834349155426,0.0,0.40088977813720705,107.4548110961914,0.4348202347755432,0.4348868429660797,0.08907508850097656,0.32371487021446227,0.5519963026046752,376.1195068359375,True,True,0,15,True,Marginal
61,834.0,328.6043165467626,821.9664268585132,834.0,109.84062043356595,41.19240776580392,25.929633913289724,0.7770198897789619,0.9742990654205608,0.8136585365853658,0.8686602727507268,1.5886228052256288,0.1701202243566513,0.17993859946727753,0.2035733312368393,0.0,0.5423260569572449,141.88026428222656,0.0880151316523552,0.0,0.15922331809997559,0.0,0.26390794515609745,73.40461730957031,0.5331901907920837,0.5306237936019897,0.1568824201822281,0.3219091147184372,0.7422985911369324,444.68060302734375,True,True,0,11,True,Anterior
62,949.0,146.0790305584826,575.8967334035827,949.0,113.49747468305833,37.96286370511997,31.937510618030473,0.5405950140742782,0.9753340184994861,0.7988215488215489,0.9257712280581387,1.1886606992997086,0.11052793264389038,0.0,0.15805646777153015,0.0,0.26635767221450807,104.89100646972656,0.07297223061323166,0.0,0.1401248574256897,0.0,0.2719322323799134,69.25064849853516,0.4648849666118622,0.4509795606136322,0.1339186131954193,0.2967658817768097,0.6589180588722229,441.17584228515625,True,True,0,13,True,Marginal
63,596.0,346.7802013422819,744.0419463087248,596.0,91.74011537017762,29.985003319102322,25.996730265431047,0.4983236655462278,0.962843295638126,0.6850574712643678,0.8898925272403814,1.153414410695127,0.1404605656862259,0.0,0.1767478883266449,0.0,0.392939493060112,83.71449279785156,0.10081733018159866,0.0,0.16223473846912384,0.0,0.2720557451248169,60.087127685546875,0.3971911370754242,0.38514190912246704,0.09189469367265701,0.2901216894388199,0.5210720300674438,236.72592163085938,True,True,0,8,True,Anterior
64,1412.0,308.14943342776206,975.5651558073654,1412.0,137.88225099390857,42.7760368914376,42.03648309579552,0.18514599551123145,0.9758120248790602,0.7818383167220376,0.9333141087181691,1.01759314150893,0.1022074744105339,0.0,0.1772083342075348,0.0,0.4330060631036759,144.31695556640625,0.08725521713495255,0.0,0.16303181648254395,0.0,0.29427388608455657,123.2043685913086,0.3166141211986542,0.3173845410346985,0.04092441871762276,0.26134263575077055,0.36837443709373474,447.05914306640625,True,True,0,27,True,Anterior
65,1055.0,41.55355450236967,723.4388625592417,1055.0,120.9116882454314,42.11064712843297,32.04431215440956,0.6488045308421895,0.9759481961147086,0.8102918586789555,0.9068297375395928,1.3141379638769435,0.15033656358718872,0.0,0.1788952350616455,0.0,0.2800909161567688,158.60507202148438,0.10225556790828705,0.0,0.14453844726085663,0.0,0.25718925595283515,107.87962341308594,0.4053008556365967,0.3829250931739807,0.11719568073749542,0.2790006875991821,0.5704825520515442,427.5924072265625,True,True,0,14,True,Marginal
66,603.0,385.01326699834163,864.3515754560531,603.0,90.42640687119285,31.372286323556807,24.53713763392282,0.6231180361540045,0.9663461538461539,0.7780645161290323,0.926694589744886,1.2785634083163935,0.10642904043197632,0.0,0.1624474972486496,0.0,0.3507939279079437,64.17671203613281,0.07095121592283249,0.0,0.13692329823970795,0.0,0.24315403997898105,42.78358459472656,0.5802127718925476,0.5480656027793884,0.23506048321723938,0.2850189030170441,0.9236674666404725,349.8682861328125,True,True,0,5,True,Anterior
67,231.0,186.69264069264068,959.6580086580086,231.0,54.04163056034262,18.682978197652165,15.803331885991422,0.5333924107617629,0.9705882352941176,0.8020833333333334,0.9939509553815736,1.1822176698202076,0.13402079045772552,0.0,0.20087528228759766,0.0,0.4712662100791931,30.95880126953125,0.19528253376483917,0.0,0.2783096432685852,0.0,0.672767698764801,45.11026382446289,0.7353801131248474,0.7614292502403259,0.19812454283237457,0.46969127655029297,0.9764490127563477,169.872802734375,True,True,0,1,True,Marginal
68,525.0,297.74857142857144,405.21714285714285,525.0,85.35533905932738,28.94405557406645,23.368916225721904,0.5900287531963956,0.9615384615384616,0.8101851851851852,0.9055403018804472,1.2385707276492375,0.25293028354644775,0.21763403713703156,0.2657858729362488,0.0,0.6625568389892578,132.78839111328125,0.10521077364683151,0.09809596836566925,0.13340289890766144,0.0,0.2637374460697174,55.23565673828125,0.5154712796211243,0.5210577845573425,0.13593816757202148,0.34849333167076113,0.6879725098609925,270.6224365234375,True,True,0,7,True,Marginal
69,944.0,263.7648305084746,199.8050847457627,944.0,116.91168824543142,41.80372867184574,28.956535471673014,0.72124668499041,0.9642492339121552,0.7564102564102564,0.8678926181125415,1.4436716268332794,0.3397485911846161,0.3422788083553314,0.3540765941143036,0.0,0.8298520684242249,320.72265625,0.09785395860671997,0.0,0.16120797395706177,0.0,0.28785122036933897,92.37413787841797,0.5664048790931702,0.5823165774345398,0.18664857745170593,0.3099008470773697,0.7944201231002808,534.6862182617188,True,True,0,13,True,Marginal
70,1003.0,80.42871385842473,158.02193419740777,1003.0,118.81118318204308,42.43567848193663,30.271973540281675,0.700796377319776,0.97568093385214,0.7462797619047619,0.8928862917114482,1.4018140715361425,0.39502522349357605,0.40276408195495605,0.12475825846195221,0.37385650277137755,0.42996710538864136,396.2102966308594,0.11204788833856583,0.09863629192113876,0.12957316637039185,0.0,0.23363121151924135,112.384033203125,0.3397359848022461,0.34571653604507446,0.044559724628925323,0.28228808045387266,0.38869017958641056,340.75518798828125,True,True,0,23,True,Marginal
71,491.0,623.8452138492871,1013.2118126272912,491.0,83.94112549695427,30.17112973520783,21.40138482228864,0.7048733026861614,0.9761431411530815,0.7624223602484472,0.8756726390805467,1.409774647096008,0.1854010373353958,0.0,0.2736542522907257,0.0,0.5946335196495056,91.03190612792969,0.09357902407646179,0.0,0.18177840113639832,0.0,0.32049471139907837,45.94729995727539,0.7351796627044678,0.7310605645179749,0.20465610921382904,0.4471132457256317,1.0,360.97320556640625,True,True,0,6,True,Anterior
72,840.0,79.28214285714286,287.8833333333333,840.0,106.66904755831214,35.257382983993956,30.389483904272645,0.507023059416854,0.9699769053117783,0.8,0.9277101654751113,1.1601836706097173,0.49389204382896423,0.4568936824798584,0.3317908048629761,0.0,0.9474945962429047,414.86932373046875,0.1385016292333603,0.08535602688789368,0.1380842626094818,0.0,0.3195954203605652,116.34136962890625,0.5027376413345337,0.49722880125045776,0.13995303213596344,0.319536891579628,0.7136205613613129,422.29962158203125,True,True,0,15,True,Marginal
73,851.0,191.64042303172738,653.807285546416,851.0,108.9116882454314,37.80426769260786,28.770259981931286,0.6487142614910981,0.9670454545454545,0.7598214285714285,0.9015512998455122,1.3140050773385517,0.11804168671369553,0.0,0.1627764105796814,0.0,0.42732664942741394,100.45347595214844,0.07033161073923111,0.0,0.14201723039150238,0.0,0.28907233476638794,59.852203369140625,0.4567506015300751,0.4498879313468933,0.1286500096321106,0.2828015983104706,0.6154306530952454,388.69476318359375,True,True,0,15,True,Marginal
74,935.0,141.9336898395722,606.0117647058823,935.0,122.66904755831213,49.081136437472765,24.555872398463613,0.8658453030936029,0.9669079627714581,0.7791666666666667,0.7808210058566739,1.9987535218070127,0.2179102599620819,0.25028079748153687,0.15838444232940674,0.0,0.4631021857261658,203.74609375,0.07236972451210022,0.0,0.1388697624206543,0.0,0.2910807609558106,67.66569519042969,0.3683885931968689,0.36156877875328064,0.07127317786216736,0.27511349916458133,0.4625823557376862,344.4433288574219,True,True,0,23,True,Marginal
