Cell,area_x,Y,X,area_y,perimeter,major_axis_length,minor_axis_length,eccentricity,solidity,extent,circularity,aspect_ratio,DAPI_mean,DAPI_median,DAPI_std,DAPI_p10,DAPI_p90,DAPI_sum,Alexa_mean,Alexa_median,Alexa_std,Alexa_p10,Alexa_p90,Alexa_sum,Cy3_mean,Cy3_median,Cy3_std,Cy3_p10,Cy3_p90,Cy3_sum,Alexa_pos,Cy3_pos,Cy3_organel_area_px,Cy3_puncta_count,Above_bg,Region
41,818.0,395.51833740831296,367.8484107579462,818.0,106.32590180780451,34.64723264718713,30.120022922506028,0.4942247632496427,0.9657615112160567,0.7790476190476191,0.9092535763127166,1.150305653363176,0.20147667825222015,0.0,0.28717154264450073,0.0,0.6964114248752594,164.80792236328125,0.08983899652957916,0.0,0.1608327180147171,0.0,0.2539053648710251,73.48829650878906,0.24770696461200714,0.14425498247146606,0.21886102855205536,0.06596928462386131,0.6500392854213716,202.62429809570312,True,True,0,4,True,Anterior
42,657.0,266.16590563165903,919.4261796042618,657.0,93.84062043356595,31.422724430005992,26.709090562909875,0.5267942517040245,0.9704579025110783,0.7849462365591398,0.9375479587794283,1.1764805078628098,0.15238146483898163,0.0,0.22280028462409973,0.0,0.5445799469947815,100.1146240234375,0.08640748262405396,0.0,0.1008806824684143,0.0,0.2055397927761078,56.769718170166016,0.46499890089035034,0.471941739320755,0.15177525579929352,0.256426078081131,0.66959570646286,305.5042724609375,True,True,0,6,True,Anterior
43,740.0,762.7189189189189,915.5,740.0,99.01219330881976,32.85306498973353,28.722646012727576,0.4854291794802559,0.9724047306176085,0.8258928571428571,0.9485587217478213,1.1438035679294898,0.25056588649749756,0.30728447437286377,0.2568622827529907,0.0,0.6055415868759155,185.4187469482422,0.1151374951004982,0.13079023361206055,0.08797641843557358,0.0,0.16659862995147706,85.20174407958984,0.2953968644142151,0.30222630500793457,0.09645432233810425,0.16333144009113312,0.41834218204021456,218.5936737060547,True,True,0,3,True,Marginal
44,1476.0,221.00677506775068,776.6578590785908,1476.0,153.29646455628165,59.96182448301387,31.380628484166948,0.8521218378366043,0.9723320158102767,0.7270935960591133,0.7892815366610728,1.9107910637694054,0.15533462166786194,0.0,0.24562624096870422,0.0,0.4465058743953705,229.27389526367188,0.09886035323143005,0.13786573708057404,0.1102360412478447,0.0,0.3126201629638672,145.91787719726562,0.3725355267524719,0.36463963985443115,0.09141302853822708,0.2528347223997116,0.496340274810791,549.8624267578125,True,True,0,14,True,Anterior
45,1258.0,498.08903020667725,920.6120826709061,1258.0,134.12489168102786,48.54259641246557,33.02339281381589,0.7329363605645428,0.9759503491078355,0.7147727272727272,0.8787629470532552,1.4699457649959262,0.15435007214546204,0.0,0.21548417210578918,0.0,0.4742018133401871,194.17239379882812,0.16553959250450134,0.19863906502723694,0.15958620607852936,0.0,0.4434344559907913,208.24880981445312,0.4197835624217987,0.44456127285957336,0.14273697137832642,0.21275472790002822,0.5904597580432892,528.0877075195312,True,True,0,14,True,Marginal
46,314.0,96.49044585987261,465.78343949044586,314.0,64.52691193458118,21.12879024588829,18.967809598994926,0.44055950978653663,0.9573170731707317,0.7476190476190476,0.947671345044996,1.1139288453743161,0.10332577675580978,0.0,0.23696300387382507,0.0,0.4876621156930923,32.44429397583008,0.02047814056277275,0.0,0.06727428734302521,0.0,0.11411910206079483,6.430136203765869,0.3059806525707245,0.29048585891723633,0.09042926132678986,0.19640175104141236,0.4369616031646728,96.07792663574219,False,True,0,2,True,Anterior
47,319.0,433.8244514106583,322.8871473354232,319.0,65.11269837220809,21.129893544269713,19.455359186958677,0.39015201089050705,0.9579579579579579,0.7595238095238095,0.9455166043456059,1.0860705958301458,0.10818461328744888,0.0,0.14922557771205902,0.0,0.3569841980934143,34.51089096069336,0.05447683483362198,0.0,0.09628121554851532,0.0,0.1882255882024765,17.378110885620117,0.55046546459198,0.557141125202179,0.15114521980285645,0.3315144658088684,0.7533326148986816,175.59848022460938,True,True,0,2,True,Anterior
48,1512.0,585.0912698412699,741.9477513227513,1512.0,149.53910524340094,51.934361602529336,37.784541524716,0.6860608531319471,0.9593908629441624,0.72,0.8496735512557714,1.3744870125936957,0.16559472680091858,0.0,0.21592018008232117,0.0,0.4142330288887024,250.3792266845703,0.1313808113336563,0.0,0.23425666987895966,0.0,0.4434241682291032,198.64779663085938,0.31572237610816956,0.21880143880844116,0.250539630651474,0.11575705781579017,0.7906235456466676,477.37225341796875,True,True,0,12,True,Marginal
49,350.0,312.36,918.4571428571429,350.0,69.35533905932738,25.975942508644586,17.16787681867098,0.750461215335169,0.9668508287292817,0.7291666666666666,0.9143618758429012,1.5130550377897847,0.10853032022714615,0.0,0.1626027524471283,0.0,0.2675821155309677,37.98561096191406,0.2559727728366852,0.23222285509109497,0.28773728013038635,0.0,0.735845273733139,89.59046936035156,0.25117227435112,0.2554832100868225,0.03735806420445442,0.19890685826539994,0.28534292578697207,87.91029357910156,True,True,0,7,True,Anterior
50,981.0,349.6391437308869,708.9653414882773,981.0,117.1543289325507,39.85281195816614,31.747656301192638,0.6044768055276164,0.9722497522299306,0.7569444444444444,0.8981775382953675,1.2552993386371336,0.1644207090139389,0.0,0.2388724684715271,0.0,0.5288430452346802,161.29672241210938,0.04501093924045563,0.0,0.0921037420630455,0.0,0.16107195615768433,44.155731201171875,0.31851640343666077,0.3197128176689148,0.08838976174592972,0.2018437534570694,0.4389307200908661,312.464599609375,True,True,0,6,True,Anterior
51,951.0,950.4805467928496,741.5730809674027,951.0,114.5685424949238,39.69411412555447,30.544993475378885,0.6386354997117892,0.9723926380368099,0.7669354838709678,0.9104573465590188,1.2995293044521463,0.2639571726322174,0.26843300461769104,0.24139942228794098,0.0,0.5440971255302429,251.02328491210938,0.07147130370140076,0.0,0.12751010060310364,0.0,0.23073256015777588,67.96920776367188,0.24766594171524048,0.24612578749656677,0.09682619571685791,0.11584542691707611,0.3754365146160126,235.53030395507812,True,True,0,4,True,Marginal
52,1360.0,261.6941176470588,56.18014705882353,1360.0,139.29646455628165,45.9559513872066,38.05289076751625,0.5606842992339324,0.9700427960057061,0.7371273712737128,0.8807823123793842,1.2076862088605573,0.21332047879695892,0.0,0.3144386410713196,0.0,0.7373693585395813,290.1158447265625,0.08118671923875809,0.0,0.15115168690681458,0.0,0.2924374312162402,110.4139404296875,0.6436894536018372,0.6523957252502441,0.16293896734714508,0.4213171899318695,0.8446615874767304,875.4176635742188,True,True,0,9,True,Anterior
53,1177.0,280.90484282073066,543.2582837723024,1177.0,133.29646455628165,50.577139989374075,29.732877050015823,0.8089540675487938,0.9719240297274979,0.700595238095238,0.8324325724021243,1.7010509916108896,0.15927650034427643,0.0,0.23521041870117188,0.0,0.5720519900321961,187.46844482421875,0.08418909460306168,0.0,0.16804330050945282,0.0,0.3026592433452606,99.09056091308594,0.40266749262809753,0.40279340744018555,0.10140417516231537,0.2715264558792114,0.5392711043357851,473.93963623046875,True,True,0,10,True,Anterior
54,423.0,758.4326241134752,347.27659574468083,423.0,73.94112549695427,24.50887150863449,22.008693012310587,0.4400182375193306,0.9724137931034482,0.8011363636363636,0.9722503710651552,1.1135995897132749,0.13287517428398132,0.0,0.16657784581184387,0.0,0.41669659614562987,56.206199645996094,0.07377643138170242,0.0,0.14048756659030914,0.0,0.24956480264663697,31.207429885864258,0.24310612678527832,0.24340179562568665,0.05483940243721008,0.17770895063877107,0.31788242459297184,102.83389282226562,True,True,0,3,True,Marginal
55,1034.0,446.09574468085106,946.4574468085107,1034.0,121.88225099390856,44.63183731514557,29.589346882241795,0.7486503745586439,0.9736346516007532,0.7034013605442176,0.8746805511115013,1.508375209928395,0.17670361697673798,0.0,0.2479654848575592,0.0,0.49736569821834564,182.71153259277344,0.11926723271608353,0.20502318441867828,0.11941573768854141,0.0,0.22555841505527496,123.32231903076172,0.3745194971561432,0.37743014097213745,0.10933460295200348,0.22287196666002274,0.5100977838039399,387.253173828125,True,True,0,10,True,Anterior
56,759.0,905.8735177865613,620.794466403162,759.0,102.91168824543142,37.542557189629456,25.989280723514746,0.7216463869599428,0.9780927835051546,0.7597597597597597,0.9005798681396422,1.4445400620749562,0.22643303871154785,0.2397221475839615,0.19388440251350403,0.0,0.4607652842998505,171.8626708984375,0.0562497153878212,0.0,0.11055336147546768,0.0,0.21557153165340426,42.69353485107422,0.2362503856420517,0.22665876150131226,0.08291560411453247,0.13267957270145417,0.35819481015205384,179.3140411376953,True,True,0,9,True,Marginal
57,1717.0,221.7815958066395,356.0052417006406,1717.0,162.8528137423857,60.33802800114516,36.71519359115781,0.7935601824252916,0.9711538461538461,0.6733333333333333,0.8135600717063488,1.6434075950419744,0.15561345219612122,0.0,0.23310358822345734,0.0,0.4680405855178833,267.18829345703125,0.08228995651006699,0.0,0.17092876136302948,0.0,0.25311544537544256,141.29185485839844,0.4359184801578522,0.4297560155391693,0.1510385274887085,0.2463588207960129,0.6497801661491396,748.4720458984375,True,True,0,13,True,Anterior
58,747.0,299.91700133868807,380.36546184738955,747.0,100.08326112068522,31.97003821737454,29.773106070847874,0.3643003072799182,0.9701298701298702,0.777315296566077,0.9371466775713145,1.0737891485456326,0.19341187179088593,0.0,0.2607230842113495,0.0,0.6000121116638184,144.47866821289062,0.03401881828904152,0.0,0.0770346000790596,0.0,0.10818779766559601,25.412057876586914,0.16811683773994446,0.1610124111175537,0.062392305582761765,0.09027415961027145,0.25617324709892275,125.5832748413086,False,False,0,0,True,Anterior
59,426.0,149.35211267605635,475.0492957746479,426.0,83.01219330881976,32.112216549467256,17.10898027411299,0.8462492080368326,0.9466666666666667,0.6794258373205742,0.7768473447303742,1.8769217121639414,0.18246226012706757,0.0,0.2399965077638626,0.0,0.5603055655956268,77.72891998291016,0.03421518951654434,0.0,0.09885720163583755,0.0,0.10555436462163925,14.57567024230957,0.7470442652702332,0.7357701063156128,0.19200579822063446,0.48794396221637726,1.0,318.2408447265625,False,True,0,2,True,Anterior
